PMVL[Holding date],PMVL[ENTITE],PMVL[ISIN],PMVL[Orig. name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[PRMP PMVL],PMVL[PRMP VNC],PMVL[PRMP MtM],PMVL[Ref Unik Asset],PMVL[Selected Fund code],PMVL[3A],PMVL[CANTON],PMVL[CIC],PMVL[GROUPE],PMVL[Ptf name],PMVL[Quantity],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[Quote Date],PMVL[Quote],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PMVL Estimé],PRMP_PMVL_future,target
2026-04-08,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00153517554398624,172858.95999999985,793829.1200000001,966688.08,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-03-17T00:00:00,12719.58,793829.1200000001,174342.9958990789,172858.95999999985,True
2026-04-09,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00166611129623459,172858.95999999985,793829.1200000001,966688.08,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-03-17T00:00:00,12719.58,793829.1200000001,174469.56993002316,172858.95999999985,True
2026-04-10,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0256986027944111,172858.95999999985,793829.1200000001,966688.08,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-03-17T00:00:00,12719.58,793829.1200000001,197701.49299401173,193102.31999999983,True
2026-04-13,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00113516581529238,193102.31999999983,793829.1200000001,986931.44,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-09T00:00:00,12985.94,793829.1200000001,194222.650832725,191510.8799999999,True
2026-04-14,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00113516581529238,191510.8799999999,793829.1200000001,985340.0,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-10T00:00:00,12965.0,793829.1200000001,192629.40428443998,194124.5199999999,True
2026-04-15,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00550741070705431,194124.5199999999,793829.1200000001,987953.64,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-13T00:00:00,12999.39,793829.1200000001,199565.58645500918,202249.67999999993,True
2026-04-16,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0123882400322192,202249.67999999993,793829.1200000001,996078.8,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-14T00:00:00,13106.3,793829.1200000001,214589.34326540492,201897.79999999993,False
2026-04-17,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0021481764368912,201897.79999999993,793829.1200000001,995726.92,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-15T00:00:00,13101.67,793829.1200000001,204036.79710712214,214411.19999999984,False
2026-04-21,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0,214411.19999999984,793829.1200000001,1008240.32,FC_Conv_Monde,INP2C,INPR AG,226706.22795789072,FR42,Groupe MH,pas de nom de portefeuille,76.0,793829.1200000001,46129,13266.32,793829.1200000001,1020535.3479578908,216280.03999999992,False
2026-04-22,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0,216280.03999999992,793829.1200000001,1010109.16,FC_Conv_Monde,INP2C,INPR AG,219021.32797715964,FR42,Groupe MH,PP_FAC_Conv,76.0,793829.1200000001,46132,13290.91,793829.1200000001,1012850.4479771598,215475.19999999984,False
2026-04-23,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0,215475.19999999984,793829.1200000001,1009304.32,FC_Conv_Monde,INP2C,INPR AG,211969.79388235277,FR42,Groupe MH,pas de nom de portefeuille,76.0,793829.1200000001,46133,13280.32,793829.1200000001,1005798.9138823529,222933.07999999984,False
2026-04-27,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.00201543605286999,222933.07999999984,793829.1200000001,1016762.2,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-23T00:00:00,13378.45,793829.1200000001,220883.8608049244,225320.23999999987,True
2026-04-28,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.00201543605286999,225320.23999999987,793829.1200000001,1019149.36,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-24T00:00:00,13409.86,793829.1200000001,223266.2096365965,226845.55999999994,True
2026-04-29,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.000688823833304718,226845.55999999994,793829.1200000001,1020674.68,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-27T00:00:00,13429.93,793829.1200000001,227548.62504563457,217714.15999999992,True
2026-04-30,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.0113264811251389,217714.15999999992,793829.1200000001,1011543.28,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-28T00:00:00,13309.78,793829.1200000001,206256.93413181882,217714.15999999992,False
2026-05-01,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.0113264811251389,217714.15999999992,793829.1200000001,1011543.28,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-28T00:00:00,13309.78,793829.1200000001,206256.93413181882,227104.71999999986,False
2026-05-04,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0168032786885245,227104.71999999986,793829.1200000001,1020933.84,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-29T00:00:00,13433.34,793829.1200000001,244259.7558360654,233466.67999999993,True
2026-05-05,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0168032786885245,233466.67999999993,793829.1200000001,1027295.8,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-04-30T00:00:00,13517.05,793829.1200000001,250728.6176229508,245490.6399999999,True
2026-05-06,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00545685672650621,245490.6399999999,793829.1200000001,1039319.76,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-04T00:00:00,13675.26,793829.1200000001,251162.05902334687,253219.07999999984,True
2026-05-07,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0086342471244872,253219.07999999984,793829.1200000001,1047048.2,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-05T00:00:00,13776.95,793829.1200000001,262259.5529100492,253219.07999999984,True
2026-05-08,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0086342471244872,253219.07999999984,793829.1200000001,1047048.2,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-05T00:00:00,13776.95,793829.1200000001,262259.5529100492,267495.67999999993,True
2026-05-11,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.00362738752840947,267495.67999999993,793829.1200000001,1061324.8,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-06T00:00:00,13964.8,793829.1200000001,263645.84365688823,263843.8799999999,True
2026-05-12,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.00362738752840947,263843.8799999999,793829.1200000001,1057673.0,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-07T00:00:00,13916.75,793829.1200000001,260007.2901506645,283047.5599999998,False
2026-05-13,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0105743375932808,283047.5599999998,793829.1200000001,1076876.68,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-11T00:00:00,14169.43,793829.1200000001,294434.8175606511,283047.5599999998,True
2026-05-14,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0105743375932808,283047.5599999998,793829.1200000001,1076876.68,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-11T00:00:00,14169.43,793829.1200000001,294434.8175606511,271688.59999999986,False
2026-05-15,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00939554804850079,271688.59999999986,793829.1200000001,1065517.72,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-12T00:00:00,14019.97,793829.1200000001,281699.722934789,284952.8799999999,True
2026-05-18,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.0132673947796985,284952.8799999999,793829.1200000001,1078782.0,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-13T00:00:00,14194.5,793829.1200000001,270640.2533247671,272298.8799999999,True
2026-05-19,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.0132673947796985,272298.8799999999,793829.1200000001,1066128.0,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-15T00:00:00,14028.0,793829.1200000001,258154.1389383094,265357.0399999998,True
2026-05-20,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.0117196372060626,265357.0399999998,793829.1200000001,1059186.16,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,2026-05-18T00:00:00,13936.66,793829.1200000001,252943.7624711172,260116.07999999984,True
2026-05-21,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.00493342934624405,260116.07999999984,793829.1200000001,1053945.2,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,FR42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,,13867.7,793829.1200000001,254916.51582098682,275393.59999999986,False
2026-05-26,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.0177211706064035,275393.59999999986,793829.1200000001,1069222.72,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,XL42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,,14068.72,793829.1200000001,294341.4782373628,282664.5199999998,True
2026-05-27,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00223854809873651,282664.5199999998,793829.1200000001,1076493.64,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,XL42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,,14164.39,793829.1200000001,285074.30279112374,298466.43999999994,True
2026-05-28,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,0.00830460200869429,298466.43999999994,793829.1200000001,1092295.56,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,XL42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,,14372.31,793829.1200000001,307537.51990166376,294742.43999999994,True
2026-05-29,INPR,FR001400GS55,LBPAM ISR CONVS MONDE-MH,UCBIFX13,-0.000446003805899076,294742.43999999994,793829.1200000001,1088571.56,FC_Conv_Monde,INP2C,Hors mandat INPR AG,INPR AG,XL42,Groupe MH,INPR HM ACT COTE,76.0,793829.1200000001,,14323.31,793829.1200000001,294256.9329412463,300201.5199999998,True
2025-12-31,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1034254.7999999998,4983525.0,6017779.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2025-12-29T00:00:00,1453.57,4983525.0,1034254.7999999998,1034254.7999999998,True
2026-01-01,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1034254.7999999998,4983525.0,6017779.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2025-12-29T00:00:00,1453.57,4983525.0,1034254.7999999998,1073791.7999999998,True
2026-01-02,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1073791.7999999998,4983525.0,6057316.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2025-12-30T00:00:00,1463.12,4983525.0,1073791.7999999998,1069569.0,True
2026-01-05,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1069569.0,4983525.0,6053094.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2025-12-31T00:00:00,1462.1,4983525.0,1069569.0,1069569.0,True
2026-01-06,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1069569.0,4983525.0,6053094.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2025-12-31T00:00:00,1462.1,4983525.0,1069569.0,1177747.2000000002,False
2026-01-07,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1177747.2000000002,4983525.0,6161272.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-05T00:00:00,1488.23,4983525.0,1177747.2000000002,1189918.7999999998,True
2026-01-08,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1189918.7999999998,4983525.0,6173443.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-06T00:00:00,1491.17,4983525.0,1189918.7999999998,1255165.2000000002,False
2026-01-14,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1255165.2000000002,4983525.0,6238690.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-12T00:00:00,1506.93,4983525.0,1255165.2000000002,1251687.5999999996,True
2026-01-15,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1251687.5999999996,4983525.0,6235212.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-13T00:00:00,1506.09,4983525.0,1251687.5999999996,1242538.2000000002,True
2026-01-16,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1242538.2000000002,4983525.0,6226063.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-14T00:00:00,1503.88,4983525.0,1242538.2000000002,1276237.7999999998,True
2026-01-20,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1276237.7999999998,4983525.0,6259762.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-16T00:00:00,1512.02,4983525.0,1276237.7999999998,1186482.5999999996,False
2026-01-21,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1186482.5999999996,4983525.0,6170007.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-19T00:00:00,1490.34,4983525.0,1186482.5999999996,1148891.4000000004,True
2026-01-22,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1148891.4000000004,4983525.0,6132416.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-20T00:00:00,1481.26,4983525.0,1148891.4000000004,1132828.2000000002,True
2026-01-23,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1132828.2000000002,4983525.0,6116353.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-21T00:00:00,1477.38,4983525.0,1132828.2000000002,1224239.4000000004,False
2026-01-26,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1224239.4000000004,4983525.0,6207764.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-22T00:00:00,1499.46,4983525.0,1224239.4000000004,1199772.0,True
2026-01-27,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,pas de ticker,0.0,1199772.0,4983525.0,6183297.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-23T00:00:00,1493.55,4983525.0,1199772.0,1226723.4000000004,True
2026-01-28,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00589187611136169,1226723.4000000004,4983525.0,6210248.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-26T00:00:00,1500.06,4983525.0,1263313.4141935827,1228172.4000000004,True
2026-01-30,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00664893617021277,1228172.4000000004,4983525.0,6211697.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-28T00:00:00,1500.41,4983525.0,1186871.2204787238,1228172.4000000004,True
2026-02-02,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00886211512717538,1228172.4000000004,4983525.0,6211697.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-28T00:00:00,1500.41,4983525.0,1283221.1774939755,1248541.2000000002,True
2026-02-03,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0101377351981104,1248541.2000000002,4983525.0,6232066.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-01-30T00:00:00,1505.33,4983525.0,1311720.2368726945,1318134.5999999996,True
2026-02-04,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.000709350287680902,1318134.5999999996,4983525.0,6301659.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-02T00:00:00,1522.14,4983525.0,1313664.5159498723,1293915.5999999996,True
2026-02-06,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00755780270711541,1293915.5999999996,4983525.0,6277440.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-04T00:00:00,1516.29,4983525.0,1246471.9424395636,1257525.0,True
2026-02-09,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0091543503064717,1257525.0,4983525.0,6241050.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-05T00:00:00,1507.5,4983525.0,1314657.7579802051,1316809.7999999998,True
2026-02-10,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0103596970971813,1316809.7999999998,4983525.0,6300334.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-06T00:00:00,1521.82,4983525.0,1382079.3601388298,1378827.0,True
2026-02-11,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00106698589496687,1378827.0,4983525.0,6362352.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-09T00:00:00,1536.8,4983525.0,1372038.4601571858,1297972.7999999998,False
2026-02-17,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.000447639360665708,1297972.7999999998,4983525.0,6281497.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-13T00:00:00,1517.27,4983525.0,1300784.645659214,1419688.7999999998,False
2026-02-25,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00066965435532888,1419688.7999999998,4983525.0,6403213.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-23T00:00:00,1546.67,4983525.0,1423976.7400092715,1419647.4000000004,True
2026-02-26,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.00831360032945542,1419647.4000000004,4983525.0,6403172.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-24T00:00:00,1546.66,4983525.0,1472880.8161742007,1477566.0,True
2026-02-27,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00130185067007017,1477566.0,4983525.0,6461091.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-25T00:00:00,1560.65,4983525.0,1469154.624352266,1478145.5999999996,True
2026-03-02,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00222369900828137,1478145.5999999996,4983525.0,6461670.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-26T00:00:00,1560.79,4983525.0,1463776.7894949391,1465146.0,True
2026-03-03,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0211081794195251,1465146.0,4983525.0,6448671.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-02-27T00:00:00,1557.65,4983525.0,1329026.295514511,1314905.4000000004,True
2026-03-04,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0350404312668463,1314905.4000000004,4983525.0,6298430.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-02T00:00:00,1521.36,4983525.0,1094205.6824797848,1073750.4000000004,True
2026-03-05,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0162716277051581,1073750.4000000004,4983525.0,6057275.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-03T00:00:00,1463.11,4983525.0,1172312.1302164122,1167273.0,True
2026-03-06,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.014810268452794,1167273.0,4983525.0,6150798.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-04T00:00:00,1485.7,4983525.0,1076178.0304210912,1087246.7999999998,True
2026-03-09,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0108616159700967,1087246.7999999998,4983525.0,6070771.8,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-05T00:00:00,1466.37,4983525.0,1021308.4080663072,1007427.5999999996,True
2026-03-10,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00643518264965229,1007427.5999999996,4983525.0,5990952.6,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-06T00:00:00,1447.09,4983525.0,968874.7257735906,951496.2000000002,True
2026-03-11,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,0.0243640272303835,951496.2000000002,4983525.0,5935021.2,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-09T00:00:00,1433.58,4983525.0,1096097.2181297038,1111590.0,True
2026-03-12,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00594613501224214,1111590.0,4983525.0,6095115.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-10T00:00:00,1472.25,4983525.0,1075347.6232948573,1074951.0,True
2026-03-13,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.0062794348508634,1074951.0,4983525.0,6058476.0,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-11T00:00:00,1463.4,4983525.0,1036907.1946624806,1035662.4000000004,True
2026-03-16,INPR,FR001400IAW6,MH AMUNDI ACTIONS EURO C,M7EM,-0.00492999945524868,1035662.4000000004,4983525.0,6019187.4,FC_Act_EUR,INP2C,Hors mandat INPR AG,INPR AG,FR41,Groupe MH,INPR HM ACT COTE,4140.0,4983525.0,2026-03-12T00:00:00,1453.91,4983525.0,1005987.8093969608,1001052.0,True
